cat1,"<img src=""https://storage.googleapis.com/annotations_video_summarisation/evaluating_IoU/retinanet_R_50_FPN_1xdetectron2_pretrained_fixed_factors_chosen_for_survey_no_margin/174231_cat15_large_IoU0.5_1.5larger.png"" />","<img src=""https://storage.googleapis.com/annotations_video_summarisation/evaluating_IoU/retinanet_R_50_FPN_1xdetectron2_pretrained_fixed_factors_chosen_for_survey_no_margin/174231_cat15_large_IoU0.5_1.5smaller.png"" />","<img src=""https://storage.googleapis.com/annotations_video_summarisation/evaluating_IoU/retinanet_R_50_FPN_1xdetectron2_pretrained_fixed_factors_chosen_for_survey_no_margin/174231_cat15_large_IoU0.5_2.0larger.png"" />","<img src=""https://storage.googleapis.com/annotations_video_summarisation/evaluating_IoU/retinanet_R_50_FPN_1xdetectron2_pretrained_fixed_factors_chosen_for_survey_no_margin/174231_cat15_large_IoU0.5_2.0smaller.png"" />","<img src=""https://storage.googleapis.com/annotations_video_summarisation/evaluating_IoU/retinanet_R_50_FPN_1xdetectron2_pretrained_fixed_factors_chosen_for_survey_no_margin/174231_cat15_large_IoU0.5.png"" />"
bench2,"<img src=""https://storage.googleapis.com/annotations_video_summarisation/evaluating_IoU/retinanet_R_50_FPN_1xdetectron2_pretrained_fixed_factors_chosen_for_survey_no_margin/428280_bench23_large_IoU0.7_1.5larger.png"" />","<img src=""https://storage.googleapis.com/annotations_video_summarisation/evaluating_IoU/retinanet_R_50_FPN_1xdetectron2_pretrained_fixed_factors_chosen_for_survey_no_margin/428280_bench23_large_IoU0.7_1.5smaller.png"" />","<img src=""https://storage.googleapis.com/annotations_video_summarisation/evaluating_IoU/retinanet_R_50_FPN_1xdetectron2_pretrained_fixed_factors_chosen_for_survey_no_margin/428280_bench23_large_IoU0.7_2.0larger.png"" />","<img src=""https://storage.googleapis.com/annotations_video_summarisation/evaluating_IoU/retinanet_R_50_FPN_1xdetectron2_pretrained_fixed_factors_chosen_for_survey_no_margin/428280_bench23_large_IoU0.7_2.0smaller.png"" />","<img src=""https://storage.googleapis.com/annotations_video_summarisation/evaluating_IoU/retinanet_R_50_FPN_1xdetectron2_pretrained_fixed_factors_chosen_for_survey_no_margin/428280_bench23_large_IoU0.7.png"" />"
person,"<img src=""https://storage.googleapis.com/annotations_video_summarisation/evaluating_IoU/retinanet_R_50_FPN_1xdetectron2_pretrained_fixed_factors_chosen_for_survey_no_margin/462371_person2_large_IoU0.7_1.5larger.png"" />","<img src=""https://storage.googleapis.com/annotations_video_summarisation/evaluating_IoU/retinanet_R_50_FPN_1xdetectron2_pretrained_fixed_factors_chosen_for_survey_no_margin/462371_person2_large_IoU0.7_1.5smaller.png"" />","<img src=""https://storage.googleapis.com/annotations_video_summarisation/evaluating_IoU/retinanet_R_50_FPN_1xdetectron2_pretrained_fixed_factors_chosen_for_survey_no_margin/462371_person2_large_IoU0.7_2.0larger.png"" />","<img src=""https://storage.googleapis.com/annotations_video_summarisation/evaluating_IoU/retinanet_R_50_FPN_1xdetectron2_pretrained_fixed_factors_chosen_for_survey_no_margin/462371_person2_large_IoU0.7_2.0smaller.png"" />","<img src=""https://storage.googleapis.com/annotations_video_summarisation/evaluating_IoU/retinanet_R_50_FPN_1xdetectron2_pretrained_fixed_factors_chosen_for_survey_no_margin/462371_person2_large_IoU0.7.png"" />"
skis,"<img src=""https://storage.googleapis.com/annotations_video_summarisation/evaluating_IoU/retinanet_R_50_FPN_1xdetectron2_pretrained_fixed_factors_chosen_for_survey_no_margin/32735_skis6_small_IoU0.7_1.5larger.png"" />","<img src=""https://storage.googleapis.com/annotations_video_summarisation/evaluating_IoU/retinanet_R_50_FPN_1xdetectron2_pretrained_fixed_factors_chosen_for_survey_no_margin/32735_skis6_small_IoU0.7_1.5smaller.png"" />","<img src=""https://storage.googleapis.com/annotations_video_summarisation/evaluating_IoU/retinanet_R_50_FPN_1xdetectron2_pretrained_fixed_factors_chosen_for_survey_no_margin/32735_skis6_small_IoU0.7_2.0larger.png"" />","<img src=""https://storage.googleapis.com/annotations_video_summarisation/evaluating_IoU/retinanet_R_50_FPN_1xdetectron2_pretrained_fixed_factors_chosen_for_survey_no_margin/32735_skis6_small_IoU0.7_2.0smaller.png"" />","<img src=""https://storage.googleapis.com/annotations_video_summarisation/evaluating_IoU/retinanet_R_50_FPN_1xdetectron2_pretrained_fixed_factors_chosen_for_survey_no_margin/32735_skis6_small_IoU0.7.png"" />"
chair4,"<img src=""https://storage.googleapis.com/annotations_video_summarisation/evaluating_IoU/retinanet_R_50_FPN_1xdetectron2_pretrained_fixed_factors_chosen_for_survey_no_margin/368900_chair43_medium_IoU0.6_1.5larger.png"" />","<img src=""https://storage.googleapis.com/annotations_video_summarisation/evaluating_IoU/retinanet_R_50_FPN_1xdetectron2_pretrained_fixed_factors_chosen_for_survey_no_margin/368900_chair43_medium_IoU0.6_1.5smaller.png"" />","<img src=""https://storage.googleapis.com/annotations_video_summarisation/evaluating_IoU/retinanet_R_50_FPN_1xdetectron2_pretrained_fixed_factors_chosen_for_survey_no_margin/368900_chair43_medium_IoU0.6_2.0larger.png"" />","<img src=""https://storage.googleapis.com/annotations_video_summarisation/evaluating_IoU/retinanet_R_50_FPN_1xdetectron2_pretrained_fixed_factors_chosen_for_survey_no_margin/368900_chair43_medium_IoU0.6_2.0smaller.png"" />","<img src=""https://storage.googleapis.com/annotations_video_summarisation/evaluating_IoU/retinanet_R_50_FPN_1xdetectron2_pretrained_fixed_factors_chosen_for_survey_no_margin/368900_chair43_medium_IoU0.6.png"" />"
book,"<img src=""https://storage.googleapis.com/annotations_video_summarisation/evaluating_IoU/retinanet_R_50_FPN_1xdetectron2_pretrained_fixed_factors_chosen_for_survey_no_margin/555005_book7_medium_IoU0.6_1.5larger.png"" />","<img src=""https://storage.googleapis.com/annotations_video_summarisation/evaluating_IoU/retinanet_R_50_FPN_1xdetectron2_pretrained_fixed_factors_chosen_for_survey_no_margin/555005_book7_medium_IoU0.6_1.5smaller.png"" />","<img src=""https://storage.googleapis.com/annotations_video_summarisation/evaluating_IoU/retinanet_R_50_FPN_1xdetectron2_pretrained_fixed_factors_chosen_for_survey_no_margin/555005_book7_medium_IoU0.6_2.0larger.png"" />","<img src=""https://storage.googleapis.com/annotations_video_summarisation/evaluating_IoU/retinanet_R_50_FPN_1xdetectron2_pretrained_fixed_factors_chosen_for_survey_no_margin/555005_book7_medium_IoU0.6_2.0smaller.png"" />","<img src=""https://storage.googleapis.com/annotations_video_summarisation/evaluating_IoU/retinanet_R_50_FPN_1xdetectron2_pretrained_fixed_factors_chosen_for_survey_no_margin/555005_book7_medium_IoU0.6.png"" />"
cat,"<img src=""https://storage.googleapis.com/annotations_video_summarisation/evaluating_IoU/retinanet_R_50_FPN_1xdetectron2_pretrained_fixed_factors_chosen_for_survey_no_margin/219485_cat0_medium_IoU0.9_1.5larger.png"" />","<img src=""https://storage.googleapis.com/annotations_video_summarisation/evaluating_IoU/retinanet_R_50_FPN_1xdetectron2_pretrained_fixed_factors_chosen_for_survey_no_margin/219485_cat0_medium_IoU0.9_1.5smaller.png"" />","<img src=""https://storage.googleapis.com/annotations_video_summarisation/evaluating_IoU/retinanet_R_50_FPN_1xdetectron2_pretrained_fixed_factors_chosen_for_survey_no_margin/219485_cat0_medium_IoU0.9_2.0larger.png"" />","<img src=""https://storage.googleapis.com/annotations_video_summarisation/evaluating_IoU/retinanet_R_50_FPN_1xdetectron2_pretrained_fixed_factors_chosen_for_survey_no_margin/219485_cat0_medium_IoU0.9_2.0smaller.png"" />","<img src=""https://storage.googleapis.com/annotations_video_summarisation/evaluating_IoU/retinanet_R_50_FPN_1xdetectron2_pretrained_fixed_factors_chosen_for_survey_no_margin/219485_cat0_medium_IoU0.9.png"" />"
traffic light,"<img src=""https://storage.googleapis.com/annotations_video_summarisation/evaluating_IoU/retinanet_R_50_FPN_1xdetectron2_pretrained_fixed_factors_chosen_for_survey_no_margin/365745_traffic light2_small_IoU0.8_1.5larger.png"" />","<img src=""https://storage.googleapis.com/annotations_video_summarisation/evaluating_IoU/retinanet_R_50_FPN_1xdetectron2_pretrained_fixed_factors_chosen_for_survey_no_margin/365745_traffic light2_small_IoU0.8_1.5smaller.png"" />","<img src=""https://storage.googleapis.com/annotations_video_summarisation/evaluating_IoU/retinanet_R_50_FPN_1xdetectron2_pretrained_fixed_factors_chosen_for_survey_no_margin/365745_traffic light2_small_IoU0.8_2.0larger.png"" />","<img src=""https://storage.googleapis.com/annotations_video_summarisation/evaluating_IoU/retinanet_R_50_FPN_1xdetectron2_pretrained_fixed_factors_chosen_for_survey_no_margin/365745_traffic light2_small_IoU0.8_2.0smaller.png"" />","<img src=""https://storage.googleapis.com/annotations_video_summarisation/evaluating_IoU/retinanet_R_50_FPN_1xdetectron2_pretrained_fixed_factors_chosen_for_survey_no_margin/365745_traffic light2_small_IoU0.8.png"" />"
person,"<img src=""https://storage.googleapis.com/annotations_video_summarisation/evaluating_IoU/retinanet_R_50_FPN_1xdetectron2_pretrained_fixed_factors_chosen_for_survey_no_margin/36494_person1_large_IoU0.8_1.5larger.png"" />","<img src=""https://storage.googleapis.com/annotations_video_summarisation/evaluating_IoU/retinanet_R_50_FPN_1xdetectron2_pretrained_fixed_factors_chosen_for_survey_no_margin/36494_person1_large_IoU0.8_1.5smaller.png"" />","<img src=""https://storage.googleapis.com/annotations_video_summarisation/evaluating_IoU/retinanet_R_50_FPN_1xdetectron2_pretrained_fixed_factors_chosen_for_survey_no_margin/36494_person1_large_IoU0.8_2.0larger.png"" />","<img src=""https://storage.googleapis.com/annotations_video_summarisation/evaluating_IoU/retinanet_R_50_FPN_1xdetectron2_pretrained_fixed_factors_chosen_for_survey_no_margin/36494_person1_large_IoU0.8_2.0smaller.png"" />","<img src=""https://storage.googleapis.com/annotations_video_summarisation/evaluating_IoU/retinanet_R_50_FPN_1xdetectron2_pretrained_fixed_factors_chosen_for_survey_no_margin/36494_person1_large_IoU0.8.png"" />"
car,"<img src=""https://storage.googleapis.com/annotations_video_summarisation/evaluating_IoU/retinanet_R_50_FPN_1xdetectron2_pretrained_fixed_factors_chosen_for_survey_no_margin/169996_car4_medium_IoU0.9_1.5larger.png"" />","<img src=""https://storage.googleapis.com/annotations_video_summarisation/evaluating_IoU/retinanet_R_50_FPN_1xdetectron2_pretrained_fixed_factors_chosen_for_survey_no_margin/169996_car4_medium_IoU0.9_1.5smaller.png"" />","<img src=""https://storage.googleapis.com/annotations_video_summarisation/evaluating_IoU/retinanet_R_50_FPN_1xdetectron2_pretrained_fixed_factors_chosen_for_survey_no_margin/169996_car4_medium_IoU0.9_2.0larger.png"" />","<img src=""https://storage.googleapis.com/annotations_video_summarisation/evaluating_IoU/retinanet_R_50_FPN_1xdetectron2_pretrained_fixed_factors_chosen_for_survey_no_margin/169996_car4_medium_IoU0.9_2.0smaller.png"" />","<img src=""https://storage.googleapis.com/annotations_video_summarisation/evaluating_IoU/retinanet_R_50_FPN_1xdetectron2_pretrained_fixed_factors_chosen_for_survey_no_margin/169996_car4_medium_IoU0.9.png"" />"
elephant,"<img src=""https://storage.googleapis.com/annotations_video_summarisation/evaluating_IoU/retinanet_R_50_FPN_1xdetectron2_pretrained_fixed_factors_chosen_for_survey_no_margin/314294_elephant0_small_IoU0.9_1.5larger.png"" />","<img src=""https://storage.googleapis.com/annotations_video_summarisation/evaluating_IoU/retinanet_R_50_FPN_1xdetectron2_pretrained_fixed_factors_chosen_for_survey_no_margin/314294_elephant0_small_IoU0.9_1.5smaller.png"" />","<img src=""https://storage.googleapis.com/annotations_video_summarisation/evaluating_IoU/retinanet_R_50_FPN_1xdetectron2_pretrained_fixed_factors_chosen_for_survey_no_margin/314294_elephant0_small_IoU0.9_2.0larger.png"" />","<img src=""https://storage.googleapis.com/annotations_video_summarisation/evaluating_IoU/retinanet_R_50_FPN_1xdetectron2_pretrained_fixed_factors_chosen_for_survey_no_margin/314294_elephant0_small_IoU0.9_2.0smaller.png"" />","<img src=""https://storage.googleapis.com/annotations_video_summarisation/evaluating_IoU/retinanet_R_50_FPN_1xdetectron2_pretrained_fixed_factors_chosen_for_survey_no_margin/314294_elephant0_small_IoU0.9.png"" />"
laptop,"<img src=""https://storage.googleapis.com/annotations_video_summarisation/evaluating_IoU/retinanet_R_50_FPN_1xdetectron2_pretrained_fixed_factors_chosen_for_survey_no_margin/112798_laptop0_large_IoU0.8_1.5larger.png"" />","<img src=""https://storage.googleapis.com/annotations_video_summarisation/evaluating_IoU/retinanet_R_50_FPN_1xdetectron2_pretrained_fixed_factors_chosen_for_survey_no_margin/112798_laptop0_large_IoU0.8_1.5smaller.png"" />","<img src=""https://storage.googleapis.com/annotations_video_summarisation/evaluating_IoU/retinanet_R_50_FPN_1xdetectron2_pretrained_fixed_factors_chosen_for_survey_no_margin/112798_laptop0_large_IoU0.8_2.0larger.png"" />","<img src=""https://storage.googleapis.com/annotations_video_summarisation/evaluating_IoU/retinanet_R_50_FPN_1xdetectron2_pretrained_fixed_factors_chosen_for_survey_no_margin/112798_laptop0_large_IoU0.8_2.0smaller.png"" />","<img src=""https://storage.googleapis.com/annotations_video_summarisation/evaluating_IoU/retinanet_R_50_FPN_1xdetectron2_pretrained_fixed_factors_chosen_for_survey_no_margin/112798_laptop0_large_IoU0.8.png"" />"
car1,"<img src=""https://storage.googleapis.com/annotations_video_summarisation/evaluating_IoU/retinanet_R_50_FPN_1xdetectron2_pretrained_fixed_factors_chosen_for_survey_no_margin/466156_car17_small_IoU0.8_1.5larger.png"" />","<img src=""https://storage.googleapis.com/annotations_video_summarisation/evaluating_IoU/retinanet_R_50_FPN_1xdetectron2_pretrained_fixed_factors_chosen_for_survey_no_margin/466156_car17_small_IoU0.8_1.5smaller.png"" />","<img src=""https://storage.googleapis.com/annotations_video_summarisation/evaluating_IoU/retinanet_R_50_FPN_1xdetectron2_pretrained_fixed_factors_chosen_for_survey_no_margin/466156_car17_small_IoU0.8_2.0larger.png"" />","<img src=""https://storage.googleapis.com/annotations_video_summarisation/evaluating_IoU/retinanet_R_50_FPN_1xdetectron2_pretrained_fixed_factors_chosen_for_survey_no_margin/466156_car17_small_IoU0.8_2.0smaller.png"" />","<img src=""https://storage.googleapis.com/annotations_video_summarisation/evaluating_IoU/retinanet_R_50_FPN_1xdetectron2_pretrained_fixed_factors_chosen_for_survey_no_margin/466156_car17_small_IoU0.8.png"" />"
vase2,"<img src=""https://storage.googleapis.com/annotations_video_summarisation/evaluating_IoU/retinanet_R_50_FPN_1xdetectron2_pretrained_fixed_factors_chosen_for_survey_no_margin/89045_vase25_small_IoU0.6_1.5larger.png"" />","<img src=""https://storage.googleapis.com/annotations_video_summarisation/evaluating_IoU/retinanet_R_50_FPN_1xdetectron2_pretrained_fixed_factors_chosen_for_survey_no_margin/89045_vase25_small_IoU0.6_1.5smaller.png"" />","<img src=""https://storage.googleapis.com/annotations_video_summarisation/evaluating_IoU/retinanet_R_50_FPN_1xdetectron2_pretrained_fixed_factors_chosen_for_survey_no_margin/89045_vase25_small_IoU0.6_2.0larger.png"" />","<img src=""https://storage.googleapis.com/annotations_video_summarisation/evaluating_IoU/retinanet_R_50_FPN_1xdetectron2_pretrained_fixed_factors_chosen_for_survey_no_margin/89045_vase25_small_IoU0.6_2.0smaller.png"" />","<img src=""https://storage.googleapis.com/annotations_video_summarisation/evaluating_IoU/retinanet_R_50_FPN_1xdetectron2_pretrained_fixed_factors_chosen_for_survey_no_margin/89045_vase25_small_IoU0.6.png"" />"
person1,"<img src=""https://storage.googleapis.com/annotations_video_summarisation/evaluating_IoU/retinanet_R_50_FPN_1xdetectron2_pretrained_fixed_factors_chosen_for_survey_no_margin/36494_person11_large_IoU0.8_1.5larger.png"" />","<img src=""https://storage.googleapis.com/annotations_video_summarisation/evaluating_IoU/retinanet_R_50_FPN_1xdetectron2_pretrained_fixed_factors_chosen_for_survey_no_margin/36494_person11_large_IoU0.8_1.5smaller.png"" />","<img src=""https://storage.googleapis.com/annotations_video_summarisation/evaluating_IoU/retinanet_R_50_FPN_1xdetectron2_pretrained_fixed_factors_chosen_for_survey_no_margin/36494_person11_large_IoU0.8_2.0larger.png"" />","<img src=""https://storage.googleapis.com/annotations_video_summarisation/evaluating_IoU/retinanet_R_50_FPN_1xdetectron2_pretrained_fixed_factors_chosen_for_survey_no_margin/36494_person11_large_IoU0.8_2.0smaller.png"" />","<img src=""https://storage.googleapis.com/annotations_video_summarisation/evaluating_IoU/retinanet_R_50_FPN_1xdetectron2_pretrained_fixed_factors_chosen_for_survey_no_margin/36494_person11_large_IoU0.8.png"" />"
